cID,exclusion_reason,n_primary_studies_pet_outlier_removed,n_primary_studies_random_effect_outlier_removed,k_all_data,k_outlier_removed,n_outliers_removed,k_random_effect_outlier_removed,n_random_effect_outliers_removed,pet_peese_method_all_data,pet_peese_method_outlier_removed,pet_peese_estimate_all_data,pet_peese_estimate_outlier_removed,random_effect_estimate_all_data,random_effect_estimate_outlier_removed,random_effect_between_study_variance_all_data,random_effect_within_study_effect_size_variance_all_data,random_effect_between_study_variance_outlier_removed,random_effect_within_study_effect_size_variance_outlier_removed,random_effect_final_model_warnings
3125-3,NA,5,5,5,5,0,5,0,PET,PET,0.1217223258000711,0.1217223258000711,0.009138125963725211,0.009138125963725211,0.006495909629570454,0,0.006495909629570454,0,
3125-4,NA,5,5,5,5,0,5,0,PET,PET,0.10776459416575924,0.10776459416575924,0.09951183176062019,0.09951183176062019,0.4330202654040535,0,0.4330202654040535,0,
3125-5,NA,5,5,5,5,0,5,0,PET,PET,0.008158297260138706,0.008158297260138706,-0.0063916829962207475,-0.0063916829962207475,4.577384703018823e-4,0,4.577384703018823e-4,0,
3125-7,NA,5,5,5,5,0,5,0,PET,PET,0.016569930154229542,0.016569930154229542,0.012833240793714014,0.012833240793714014,1.3860279764528985e-10,0,1.3860279764528985e-10,0,
3125-8,NA,5,5,5,5,0,5,0,PET,PET,-0.1596858102895874,-0.1596858102895874,-0.03984914252106522,-0.03984914252106522,5.072384056695049e-10,0,5.072384056695049e-10,0,
3125-9,NA,5,5,5,5,0,5,0,PET,PET,0.4232828511285422,0.4232828511285422,-0.04007414078550811,-0.04007414078550811,0.04297121094921666,0,0.04297121094921666,0,
3136-1,NA,30,30,248,245,3,245,3,PEESE,PEESE,-0.620167214208436,-0.6569813227117665,-0.6337908605494048,-0.669401291981815,0.23915196190907062,1.6461776299703388,0.20422173217607129,1.4736645635101815,
314-1,NA,6,6,6,6,0,6,0,PET,PET,0.03590341089853346,0.03590341089853346,0.09784453239759854,0.09784453239759854,0.0064556580259075855,0,0.0064556580259075855,0,
314-2,NA,7,7,8,8,0,8,0,PET,PET,-0.014912684447649937,-0.014912684447649937,0.25123537340874186,0.25123537340874186,0.06533457814978624,0.03672514357355948,0.06533457814978624,0.03672514357355948,
315-1,NA,18,18,37,35,2,35,2,PEESE,PEESE,-0.6758821394112824,-0.47956532082431036,-0.6658388492571331,-0.47804646167002174,1.0168342298320325,0.1408737095742951,0.279644430737525,0.13187082005344083,Ratio of largest to smallest sampling variance extremely large. May not be able to obtain stable results.
315-11,NA,9,9,26,26,0,26,0,PEESE,PEESE,-0.8679094375330539,-0.8679094375330539,-0.8454755871722016,-0.8454755871722016,0.4995876905182118,0.2352504420367726,0.4995876905182118,0.2352504420367726,
315-12,NA,8,8,16,16,0,16,0,PEESE,PEESE,-1.0901833312264118,-1.0901833312264118,-1.0741835946295955,-1.0741835946295955,1.9231868101647174,0.11189824507726133,1.9231868101647174,0.11189824507726133,
315-13,NA,12,12,36,36,0,36,0,PEESE,PEESE,-0.6509608477807612,-0.6509608477807612,-0.5752496820724492,-0.5752496820724492,0.36482706910504703,0.03439133595059139,0.36482706910504703,0.03439133595059139,
315-14,NA,6,6,30,30,0,30,0,PEESE,PEESE,-1.1319977898471856,-1.1319977898471856,-1.1001705173100786,-1.1001705173100786,0.9541318254506911,0.07977978298520419,0.9541318254506911,0.07977978298520419,
315-5,NA,13,13,26,26,0,25,1,PEESE,PEESE,-0.625879671367173,-0.625879671367173,-0.6215543571050517,-0.609593451927752,0.5397052714618237,0.06618202400062838,0.5083949995861934,0.0480713188571954,
315-8,NA,7,7,17,17,0,17,0,PET,PET,-1.0372784189240578,-1.0372784189240578,-0.41770086413104285,-0.41770086413104285,0.23387451422646335,0.20737910445146596,0.23387451422646335,0.20737910445146596,
315-9,NA,6,6,10,10,0,10,0,PEESE,PEESE,-0.4247866063377644,-0.4247866063377644,-0.4093254400961944,-0.4093254400961944,0.0469008418563987,0.054491229324513224,0.0469008418563987,0.054491229324513224,
3207-1,NA,15,16,18,17,1,18,0,PET,PET,0.8737471089334805,0.9725566563174669,0.2668224768236812,0.2668224768236812,0.6349021260802216,0.16378499546663997,0.6349021260802216,0.16378499546663997,
3207-2,NA,14,14,16,16,0,16,0,PET,PET,0.5188103886031384,0.5188103886031384,0.2802174779399441,0.2802174779399441,3.672283758112398e-8,0.1132414538593197,3.672283758112398e-8,0.1132414538593197,
3207-3,NA,6,6,6,6,0,6,0,PEESE,PEESE,0.49741651982293833,0.49741651982293833,0.1918283688865327,0.1918283688865327,0.17018604328943657,0,0.17018604328943657,0,
3207-4,NA,6,6,6,6,0,6,0,PET,PET,1.1026990927537854,1.1026990927537854,0.7552038232668405,0.7552038232668405,0.10522439330542592,0,0.10522439330542592,0,
3214-1,NA,92,92,265,258,7,257,8,PEESE,PEESE,0.10179698322023314,0.08032249496708448,0.10230730002728168,0.07605821067033004,0.04951500288741629,0.07745628189336345,0.025899345866740114,0.04143949781442279,Ratio of largest to smallest sampling variance extremely large. May not be able to obtain stable results.
3214-10,NA,73,73,297,293,4,293,4,PEESE,PEESE,0.04495263210229397,0.040691769871789706,0.04109718270664785,0.03821739197470388,0.008093912256908734,0.013824693839370182,0.005566675570219041,0.009835699854399946,
3214-11,NA,28,28,77,76,1,76,1,PEESE,PEESE,0.16856976455745903,0.15165215108532012,0.17155371250904758,0.1579070703363344,0.028825378740669927,0.012775618220738931,0.020705774262368318,0.011894913595157652,Ratio of largest to smallest sampling variance extremely large. May not be able to obtain stable results.
3214-12,NA,29,29,64,64,0,64,0,PEESE,PEESE,0.15687884243050668,0.15687884243050668,0.16321221933609464,0.16321221933609464,0.06405744067095907,0.033319741532831196,0.06405744067095907,0.033319741532831196,
3214-13,NA,19,19,46,45,1,45,1,PEESE,PEESE,0.20832860814408058,0.16874635712446046,0.16274232551860138,0.1296197472244475,0.10076953595836476,0.08356395883704423,0.0758119443574517,0.04913659704499003,
3214-14,NA,14,14,64,62,2,62,2,PEESE,PEESE,0.21752760734745222,0.1795568304277053,0.1979802131490574,0.16163006603947036,0.048886718717730614,0.0779062278225237,0.02961306276406222,0.04846267607054178,
3214-2,NA,24,24,52,51,1,51,1,PET,PET,0.16259100985340283,0.061449291354490544,0.1538863922988784,0.05971414701197097,0.3872090021245241,0.07597830938760715,0.18194741300165143,0.07701879364790479,
3214-3,NA,44,44,111,109,2,109,2,PEESE,PEESE,-0.05952097926894608,-0.07125199073786001,-0.05936275764620254,-0.07109889048034874,0.034357666169469905,0.029343158600398923,0.02767138509805984,0.024009302123277218,Ratio of largest to smallest sampling variance extremely large. May not be able to obtain stable results.
3214-4,NA,69,69,229,223,6,223,6,PET,PET,0.003975450608996905,-0.005084109731160004,0.00802117900363442,0.004912381408066785,0.013095220318129439,0.024023251259419665,0.007615921756409377,0.012296269964505823,
3214-5,NA,20,20,70,69,1,69,1,PET,PET,0.048222992687343313,0.05574746022149075,0.10560244445904506,0.11250124968311687,0.07400981096572115,0.04659505767041529,0.06446677044050315,0.04554257704856751,
3214-6,NA,18,18,33,33,0,33,0,PEESE,PEESE,0.20798495771668407,0.20798495771668407,0.19451337295412083,0.19451337295412083,0.03265060109959799,0.04536636761582907,0.03265060109959799,0.04536636761582907,
3214-7,NA,81,81,196,193,3,194,2,PET,PET,-0.01620594837140412,-0.012444079672111936,-0.052747594389393124,-0.05380102180216864,0.036686748759781396,0.05040896569995901,0.03440403790663187,0.045520249984714635,Ratio of largest to smallest sampling variance extremely large. May not be able to obtain stable results.
3214-8,NA,21,21,52,49,3,50,2,PEESE,PEESE,0.18112571524167104,0.17349926059386345,0.18488499610347114,0.1802664104602511,0.029697979415593684,0.014242843746886865,0.02661043166805819,0.00991996825785125,
3214-9,NA,23,23,52,52,0,52,0,PET,PET,0.05707272267943578,0.05707272267943578,3.771129405686609e-4,3.771129405686609e-4,0.034681902132772925,0.06634225449239822,0.034681902132772925,0.06634225449239822,
3276-1,NA,14,14,14,14,0,14,0,PET,PET,0.05625738900642834,0.05625738900642834,0.09196235672654551,0.09196235672654551,0.0037545290628306555,0,0.0037545290628306555,0,
3276-2,NA,9,9,9,9,0,9,0,PET,PET,-0.06996647285190497,-0.06996647285190497,0.07104637826917352,0.07104637826917352,0.005994655687220608,0,0.005994655687220608,0,
3278-1,NA,6,6,15,15,0,14,1,PET,PET,-0.5005480841376334,-0.5005480841376334,0.3796010319953985,0.3090800243056844,0.009198791059179508,2.15898608972976e-8,1.1196219082680034e-8,6.603074622144177e-13,
3278-2,NA,11,11,46,46,0,46,0,PEESE,PEESE,0.031890358403339605,0.031890358403339605,0.31508287701218796,0.31508287701218796,3.954532911134012e-9,2.5181639307993945e-11,3.954532911134012e-9,2.5181639307993945e-11,
3278-3,NA,9,9,40,40,0,40,0,PEESE,PEESE,-0.014197895194800903,-0.014197895194800903,0.31863223200159735,0.31863223200159735,3.2735845385162722e-9,5.243826555593228e-11,3.2735845385162722e-9,5.243826555593228e-11,
3278-4,NA,10,10,44,43,1,43,1,PET,PEESE,0.3676752961492978,0.055352228501124714,1.2383307093696525,0.24480701058118487,4.140804121767376,15.09113774722249,4.902517142508913e-9,1.1497624522354258e-11,
3278-5,NA,21,21,74,73,1,73,1,PET,PEESE,-82.8869884083566,0.018120488750524563,5.429769705505254,0.41079183599843294,109.00863349936685,1301.8733881538212,2.2226799512402058e-7,0,
3278-6,NA,22,22,65,65,0,65,0,PEESE,PEESE,0.020121706679245895,0.020121706679245895,0.42454400382950647,0.42454400382950647,0.005697995377639276,4.7800432095615266e-8,0.005697995377639276,4.7800432095615266e-8,
328-1,NA,8,8,11,11,0,11,0,PET,PET,0.16918770088465812,0.16918770088465812,0.2520935233925081,0.2520935233925081,0.03766354016662577,0.0028989912033152826,0.03766354016662577,0.0028989912033152826,
328-10,NA,13,13,13,13,0,13,0,PET,PET,0.20857867836939908,0.20857867836939908,0.10313950852623148,0.10313950852623148,0.03107055451340689,0,0.03107055451340689,0,
328-11,NA,14,14,14,14,0,14,0,PEESE,PEESE,0.1332886403924443,0.1332886403924443,0.0818268209113993,0.0818268209113993,0.018370043168617744,0,0.018370043168617744,0,
328-12,NA,17,17,18,18,0,18,0,PET,PET,0.1352231530202366,0.1352231530202366,0.08240883792851972,0.08240883792851972,0.007239283844703875,0.007195187069693118,0.007239283844703875,0.007195187069693118,
328-2,NA,8,8,8,8,0,8,0,PET,PET,0.39697173671493535,0.39697173671493535,0.1343107115911423,0.1343107115911423,0.05320446291215796,0,0.05320446291215796,0,
328-3,NA,10,10,15,15,0,15,0,PEESE,PEESE,0.37505172150499055,0.37505172150499055,0.19413008826638314,0.19413008826638314,0.013852979246575978,0.0037363133019211016,0.013852979246575978,0.0037363133019211016,
328-4,NA,5,5,5,5,0,5,0,PET,PET,0.46415809412380926,0.46415809412380926,0.2420110515702047,0.2420110515702047,0.034051850482964614,0,0.034051850482964614,0,
328-5,NA,9,9,9,9,0,9,0,PEESE,PEESE,0.47982931833650283,0.47982931833650283,0.34002997704865345,0.34002997704865345,0.025666441998651934,0,0.025666441998651934,0,
328-6,NA,19,19,19,19,0,19,0,PEESE,PEESE,0.4110053115512833,0.4110053115512833,0.29916579357762796,0.29916579357762796,0.029543557445902622,0,0.029543557445902622,0,
328-7,NA,18,18,19,19,0,19,0,PEESE,PEESE,0.3584309647278553,0.3584309647278553,0.2746295110897948,0.2746295110897948,0.0052690942144622685,0.00656913968839243,0.0052690942144622685,0.00656913968839243,
328-8,NA,23,23,23,23,0,23,0,PEESE,PEESE,0.5253878719792529,0.5253878719792529,0.34187826621191936,0.34187826621191936,0.07227204895120211,0,0.07227204895120211,0,
328-9,NA,9,9,13,13,0,13,0,PET,PET,0.08341718372122604,0.08341718372122604,0.060334931159899685,0.060334931159899685,0.029788673769027385,1.7138481890026713e-4,0.029788673769027385,1.7138481890026713e-4,
331-1,NA,6,6,7,7,0,7,0,PET,PET,-8.308286764446844,-8.308286764446844,-26.61776570971162,-26.61776570971162,258.273704794412,0.007805354826132408,258.273704794412,0.007805354826132408,
3311-1,NA,16,16,34,33,1,32,2,PEESE,PEESE,-1.096412366963595,-0.5462337766999953,0.38409862697186553,0.12160813697083206,3.115097220921113e-6,42.77679348384842,1.0286591195288112e-6,9.754185843453667,
3311-2,NA,14,14,30,30,0,30,0,PET,PET,-0.5888102447251079,-0.5888102447251079,-0.270776247583545,-0.270776247583545,0.6018257637508194,3.9995346600239495e-8,0.6018257637508194,3.9995346600239495e-8,
3315-1,NA,18,18,38,38,0,38,0,PET,PET,0.11207835714299764,0.11207835714299764,0.1321347565770037,0.1321347565770037,0.2038722390392128,0.09918927320225746,0.2038722390392128,0.09918927320225746,Ratio of largest to smallest sampling variance extremely large. May not be able to obtain stable results.
3382-1,NA,17,17,34,32,2,34,0,PET,PET,0.09051175837817436,0.07369816741019981,0.17455474702405616,0.17455474702405616,0.04862363855656529,0.00750512435986313,0.04862363855656529,0.00750512435986313,
3382-2,NA,15,15,35,35,0,35,0,PEESE,PEESE,0.20530874545040173,0.20530874545040173,0.20231737353852314,0.20231737353852314,0.03929802502739642,0.052198767403328454,0.03929802502739642,0.052198767403328454,
3382-4,NA,46,46,59,50,9,50,9,PET,PET,0.31018313193892966,0.12155707905210715,0.3404109941720826,0.2716438305133444,0.2882860789127256,0.10903587613766705,0.12861084143491777,2.386912204587646e-8,
3382-5,NA,28,28,72,72,0,72,0,PEESE,PEESE,0.2821830396542114,0.2821830396542114,0.2717751420280911,0.2717751420280911,0.04339232116716352,2.229161848205783e-9,0.04339232116716352,2.229161848205783e-9,
3399-1,NA,15,15,54,54,0,54,0,PEESE,PEESE,-0.25443368181596837,-0.25443368181596837,1.619987616268055,1.619987616268055,0.9943366460122961,1.5928797994097048,0.9943366460122961,1.5928797994097048,
3399-2,NA,16,15,33,33,0,32,1,PEESE,PEESE,0.06667178250412722,0.06667178250412722,-0.4501240124115055,-0.3522265400015451,0.10010366893954548,3.315161554336023,0.010995442351631106,3.184437715157405,
3399-3,NA,22,22,175,168,7,168,7,PEESE,PEESE,1.1812136931776487,1.2252432895147403,1.7317960743563738,1.7105285544676465,0.9829871953334138,3.6903643178174415,1.3632858742656746,2.1720243353726594,
3399-4,NA,15,15,79,78,1,79,0,PEESE,PEESE,-0.008438309332257445,-0.15845728116830757,1.1938105424133074,1.1938105424133074,0.36782432564090256,0.7325656994577583,0.36782432564090256,0.7325656994577583,
3399-5,NA,14,14,85,83,2,83,2,PET,PET,-0.4762271167049616,-1.4148309551288,0.18243241089557266,0.10598983150854002,12.297525724638945,1.1029347723253815,11.138217253783958,1.038117713722602,
345-1,NA,44,44,87,85,2,87,0,PET,PEESE,0.33625951984661423,-0.16143462080429433,-1.0541040735409435,-1.0541040735409435,0.8828692567196039,0.7420858282789277,0.8828692567196039,0.7420858282789277,
345-2,NA,26,26,57,55,2,56,1,PET,PEESE,0.7111523349551352,0.13755280872627193,-0.8970215733192507,-0.8314972389439311,4.4697990057336066,2.661237079223981,3.9394848254120753,2.284125986431442,
3453-1,NA,33,34,95,93,2,94,1,PET,PET,-0.4187592982631325,-0.46736245734876647,-0.1896797240969532,0.20776115898088804,5.291454553814745,0.8853210562173609,0.5898277095543242,0.8348758909975874,
3486-1,NA,14,14,35,35,0,35,0,PET,PET,0.12684626438802912,0.12684626438802912,0.5816158332917498,0.5816158332917498,0.10925041812786107,0.01791121360623153,0.10925041812786107,0.01791121360623153,
3486-2,NA,5,5,5,5,0,5,0,PET,PET,0.6251917597868242,0.6251917597868242,0.9348202336498477,0.9348202336498477,2.4989100942965976e-9,0,2.4989100942965976e-9,0,
3486-3,NA,13,13,22,22,0,22,0,PET,PET,0.16370575873783005,0.16370575873783005,0.7516949925656422,0.7516949925656422,0.2506898136608958,2.751640644099155e-10,0.2506898136608958,2.751640644099155e-10,
3486-4,NA,13,13,19,19,0,19,0,PET,PET,0.144127965463701,0.144127965463701,0.5589571915726268,0.5589571915726268,0.06418832773440714,2.884306636169704e-9,0.06418832773440714,2.884306636169704e-9,
3486-5,NA,6,6,6,6,0,6,0,PEESE,PEESE,0.2829912147255561,0.2829912147255561,0.30455792954389094,0.30455792954389094,5.414468433543558e-10,0,5.414468433543558e-10,0,
3486-6,NA,6,6,6,6,0,6,0,PET,PET,0.5604936171210532,0.5604936171210532,0.6683218270571267,0.6683218270571267,0.12092708692733349,0,0.12092708692733349,0,
350-1,NA,10,10,48,48,0,45,3,PEESE,PEESE,0.952770974906147,0.952770974906147,3.961249230851775,3.4210965138396823,44.16019767961574,1.072854600920977e-7,27.44693233270823,9.140885705470575e-8,
350-2,NA,7,7,46,45,1,45,1,PET,PEESE,3.2922068544302165,0.8677387817965194,-0.048750156888256,-0.006997813490916563,1.6054921480078694,1.0058370745694845,1.4456016279214963,0.7551945963142676,
3503-1,NA,10,11,11,10,1,11,0,PET,PEESE,0.04488716054434119,0.040260553627109716,0.06401831699457682,0.06401831699457682,9.951080785791505e-4,0,9.951080785791505e-4,0,
3503-2,NA,10,10,10,10,0,10,0,PET,PET,0.05719662431771198,0.05719662431771198,0.09906413845969764,0.09906413845969764,0.001982081190795416,0,0.001982081190795416,0,
3513-1,NA,6,6,18,18,0,18,0,PET,PET,0.017863363641517437,0.017863363641517437,-0.2034382693226576,-0.2034382693226576,0.0028928844789777646,0.053465825361502566,0.0028928844789777646,0.053465825361502566,Ratio of largest to smallest sampling variance extremely large. May not be able to obtain stable results.
3513-3,NA,5,5,13,13,0,12,1,PET,PET,-0.027091246709733244,-0.027091246709733244,-0.641470615872272,-0.611757906475791,1.8056040119499454e-8,6.10414400410733e-11,1.158604770046976e-9,4.6316202155423694e-10,
3565-1,NA,20,20,20,20,0,20,0,PET,PET,0.001676770599906607,0.001676770599906607,-9.359454495831935e-4,-9.359454495831935e-4,1.924489067275604e-5,0,1.924489067275604e-5,0,
3565-2,NA,33,32,33,33,0,32,1,PET,PET,6.927682981360255e-4,6.927682981360255e-4,-0.003076822643481656,-0.0025635867199470946,5.330605909319884e-5,0,4.529812239839742e-5,0,
36-1,NA,9,9,9,9,0,9,0,PET,PET,0.14812850888201648,0.14812850888201648,0.5372595597488588,0.5372595597488588,0.07818288592417925,0,0.07818288592417925,0,
36-2,NA,6,6,7,7,0,7,0,PET,PET,0.17302500620452008,0.17302500620452008,0.38519708789453144,0.38519708789453144,0.030256659245165,0.0016024286301268792,0.030256659245165,0.0016024286301268792,
36-3,NA,6,6,7,7,0,7,0,PET,PET,-0.04929193796503633,-0.04929193796503633,0.3591179100707849,0.3591179100707849,9.457744789403142e-9,0.051326745521358325,9.457744789403142e-9,0.051326745521358325,
36-4,NA,6,6,7,7,0,7,0,PET,PET,-0.009424215552243112,-0.009424215552243112,0.11357094989668204,0.11357094989668204,1.5803426392977507e-7,0.0550287483952099,1.5803426392977507e-7,0.0550287483952099,
3604-1,NA,5,5,9,9,0,9,0,PEESE,PEESE,0.519684598388778,0.519684598388778,0.4018628870712557,0.4018628870712557,0.007984239136254859,9.892058703308991e-9,0.007984239136254859,9.892058703308991e-9,
3604-2,NA,5,5,9,9,0,9,0,PEESE,PEESE,0.7409089118827599,0.7409089118827599,0.4330372954144305,0.4330372954144305,0.017789450745347195,0.07466594260753197,0.017789450745347195,0.07466594260753197,
3604-3,NA,5,5,9,9,0,9,0,PET,PET,0.4100569756642716,0.4100569756642716,0.4040005906758228,0.4040005906758228,0.08129246752161425,8.29372509118157e-9,0.08129246752161425,8.29372509118157e-9,
3612-1,NA,35,36,45,43,2,44,1,PET,PET,-0.6527152547675108,-0.5997313483939228,0.07889384112468328,-0.02048689300040059,3.782058092272199e-7,1.3281445659131903,4.1209918046969066e-7,0.8096270910634151,
3612-2,NA,47,44,55,55,0,52,3,PEESE,PEESE,-1.2214008405319325,-1.2214008405319325,-1.4605936116027993,-1.2171858468384174,3.192207057666926,2.0087932357969e-7,2.2594127348028046,1.7650866372623803e-7,
3612-3,NA,39,40,44,43,1,44,0,PET,PEESE,0.5634431902584872,-0.05625660338584524,-0.7748467365736965,-0.7748467365736965,0.681370518446318,1.9870713347433557e-6,0.681370518446318,1.9870713347433557e-6,
3619-1,NA,7,7,9,9,0,9,0,PET,PET,0.4283610473961155,0.4283610473961155,0.05052298588520257,0.05052298588520257,4.10477878350603e-12,0.04068926123851214,4.10477878350603e-12,0.04068926123851214,
3619-2,NA,9,9,14,14,0,14,0,PET,PET,-0.12725207276912842,-0.12725207276912842,0.07414847689856731,0.07414847689856731,0.030098972284361696,0.0018861362282790199,0.030098972284361696,0.0018861362282790199,
3619-3,NA,12,12,34,34,0,34,0,PET,PET,-0.11074014099258238,-0.11074014099258238,0.34026344487725124,0.34026344487725124,0.31581531133494023,8.495678637763801e-10,0.31581531133494023,8.495678637763801e-10,
3619-4,NA,7,7,47,47,0,47,0,PEESE,PEESE,-0.24329332647326343,-0.24329332647326343,0.2543145629295358,0.2543145629295358,0.1313274446225035,0.010350449680998049,0.1313274446225035,0.010350449680998049,
3619-5,NA,18,18,42,42,0,42,0,PET,PET,0.18305781242146402,0.18305781242146402,0.028417037991567133,0.028417037991567133,0.06269900639598595,1.5722561755984347e-9,0.06269900639598595,1.5722561755984347e-9,
3619-6,NA,15,15,44,44,0,44,0,PET,PET,-0.20409595263634744,-0.20409595263634744,0.2586488039188894,0.2586488039188894,0.18472937243166399,2.8096979938009153e-8,0.18472937243166399,2.8096979938009153e-8,
363-1,NA,19,19,21,21,0,21,0,PET,PET,-0.10716728382227808,-0.10716728382227808,-0.028480612770884133,-0.028480612770884133,2.714606411898622e-10,2.8978558280914646e-10,2.714606411898622e-10,2.8978558280914646e-10,
363-2,NA,11,11,11,11,0,11,0,PET,PET,-0.03476507519400544,-0.03476507519400544,-0.0345597262375381,-0.0345597262375381,1.9766285819846973e-4,0,1.9766285819846973e-4,0,
3633-1,NA,21,21,52,52,0,51,1,PEESE,PEESE,0.4317876862868723,0.4317876862868723,0.47031658026948375,0.4599624327946064,0.05862677064684889,2.77953538775342e-11,0.04863413596445513,8.115517116294266e-11,
3633-2,NA,7,7,23,23,0,23,0,PEESE,PEESE,0.40442475005117967,0.40442475005117967,0.4752211395361412,0.4752211395361412,0.061371939949974766,2.414652514933794e-10,0.061371939949974766,2.414652514933794e-10,
3633-4,NA,17,17,42,41,1,41,1,PEESE,PEESE,0.9535666015817353,0.6060364020950139,1.195651768916241,0.8632884127424708,1.6525234627090235,1.5430462057327817e-8,0.3145273075706871,1.7409276847952927e-8,
3633-5,NA,17,17,40,39,1,39,1,PEESE,PEESE,1.3240757047526757,1.2901266804051403,1.4062962398677747,1.3645760547919754,0.14913110560567347,0.07049449416985623,0.1129857610553536,0.03216066657439196,
3633-6,NA,8,8,26,26,0,26,0,PEESE,PEESE,0.4250549630492844,0.4250549630492844,0.44909325592045574,0.44909325592045574,0.06508510758777236,3.1306315843756193e-4,0.06508510758777236,3.1306315843756193e-4,
3674-1,NA,6,6,6,6,0,6,0,PEESE,PEESE,0.13981337116592074,0.13981337116592074,0.13992935355322078,0.13992935355322078,2.2720954970388174e-11,0,2.2720954970388174e-11,0,
3674-2,NA,8,8,8,8,0,8,0,PET,PET,-0.004392207736158962,-0.004392207736158962,0.016462066358836333,0.016462066358836333,5.228666273218483e-4,0,5.228666273218483e-4,0,
3751-1,NA,10,10,10,10,0,10,0,PET,PET,-2.626578630729658,-2.626578630729658,-3.646310286081014,-3.646310286081014,46.43022844130941,0,46.43022844130941,0,
3751-11,NA,6,6,6,6,0,6,0,PET,PET,0.07484541614802828,0.07484541614802828,0.06191504187019345,0.06191504187019345,2.1147948160586441e-10,0,2.1147948160586441e-10,0,
3751-2,NA,10,10,10,10,0,10,0,PET,PET,0.18887434241914486,0.18887434241914486,-2.71125902747353,-2.71125902747353,3.2582697398721887,0,3.2582697398721887,0,
3751-3,NA,10,10,10,10,0,10,0,PET,PET,-4.362408882765505,-4.362408882765505,-4.184255682536885,-4.184255682536885,145.97802038359453,0,145.97802038359453,0,
3751-4,NA,7,7,7,7,0,7,0,PEESE,PEESE,-17.69689883058212,-17.69689883058212,-17.19467001209801,-17.19467001209801,12.107525599275105,0,12.107525599275105,0,
3751-5,NA,7,7,7,7,0,7,0,PET,PET,-0.02521301235499481,-0.02521301235499481,0.028772764596850048,0.028772764596850048,0.004157247868061792,0,0.004157247868061792,0,
3751-6,NA,7,7,7,7,0,7,0,PET,PET,-0.019870075596175624,-0.019870075596175624,0.018593232201055764,0.018593232201055764,1.7805853786239584e-10,0,1.7805853786239584e-10,0,
3751-7,NA,7,7,7,7,0,7,0,PET,PET,-0.0038520017182390046,-0.0038520017182390046,0.0053010860296554465,0.0053010860296554465,1.0035697650332392e-4,0,1.0035697650332392e-4,0,
3751-8,NA,8,8,14,14,0,14,0,PET,PET,0.010286092864766855,0.010286092864766855,0.09301506030054313,0.09301506030054313,0.006783402440276201,5.219339062662915e-10,0.006783402440276201,5.219339062662915e-10,
3751-9,NA,6,6,6,6,0,6,0,PET,PET,-0.14268730026365312,-0.14268730026365312,-0.015285050467255125,-0.015285050467255125,0.041177417010224426,0,0.041177417010224426,0,
3752-1,NA,10,10,16,16,0,16,0,PEESE,PEESE,1.4371837641609493,1.4371837641609493,0.7950270729045542,0.7950270729045542,0.1017061842923605,4.395836137357643e-8,0.1017061842923605,4.395836137357643e-8,
3752-2,NA,18,19,52,51,1,52,0,PET,PET,-0.8140587376808723,-2.1120790611248426,0.4140569223533981,0.4140569223533981,0.239338713823978,0.3035706516483995,0.239338713823978,0.3035706516483995,
3752-3,NA,16,16,35,35,0,34,1,PEESE,PEESE,-0.031904461128893086,-0.031904461128893086,0.6394039056909444,0.5123437095712059,4.192925702699084,1.0358052792944703,2.7171356986918944,1.1304074072038188,
3752-4,NA,17,17,22,22,0,22,0,PET,PET,0.4963554445817733,0.4963554445817733,1.0128429022160204,1.0128429022160204,2.3875312942653494e-7,0.20626152405031875,2.3875312942653494e-7,0.20626152405031875,
3755-1,NA,18,18,80,79,1,79,1,PET,PET,-0.04165552366167497,0.0180379258774703,-0.5731761722676731,-0.5206515684499929,3.7013818229390797e-7,0.3741245791758038,0.03245969438203719,0.25784880085431183,
3757-1,NA,6,6,7,7,0,7,0,PET,PET,0.20880101455646327,0.20880101455646327,-0.2503518724578527,-0.2503518724578527,1.3765433254156156e-7,0.2304446021926865,1.3765433254156156e-7,0.2304446021926865,
3767-1,NA,49,49,123,121,2,121,2,PET,PET,0.04018614698612986,-0.003869991600539349,0.40376449767330824,0.3759727933541094,0.28912170998704906,0.13299573793107153,0.15399846701117584,0.13624302570020413,
381-1,NA,20,20,52,52,0,52,0,PET,PET,-0.14063780693094133,-0.14063780693094133,-0.4563308578753737,-0.4563308578753737,2.0118692247942574e-10,3.7699314424125166e-8,2.0118692247942574e-10,3.7699314424125166e-8,
382-1,NA,10,10,10,10,0,10,0,PET,PET,0.20417159232121285,0.20417159232121285,0.46082926440493716,0.46082926440493716,0.11919316096099904,0,0.11919316096099904,0,
382-2,NA,7,7,7,7,0,7,0,PET,PET,0.20536986881991506,0.20536986881991506,0.3225406895618229,0.3225406895618229,0.09725713007329766,0,0.09725713007329766,0,
3862-1,NA,75,75,455,454,1,454,1,PEESE,PEESE,-0.2060786651552033,-0.21169118256676517,-0.1884090209054252,-0.19104639369973872,0.08720393316649434,0.024969044195409185,0.08905711465392425,0.022191529985893996,
39-1,NA,40,40,1522,1503,19,1500,22,PEESE,PEESE,0.12015260826093299,0.11765771234452475,0.10793030449621008,0.10758061221800444,0.035765745622198926,0.0908601533496174,0.03764120104236925,0.05569333315147104,
390-1,NA,5,5,6,6,0,6,0,PEESE,PEESE,73.7763929685117,73.7763929685117,69.2735912937122,69.2735912937122,114.40609071758786,2.0200797863699404e-4,114.40609071758786,2.0200797863699404e-4,
